Wall time,Step,Value
1731593282.830515,5896,607.556884765625
1731593286.113743,5897,607.5635375976562
1731593299.903609,5901,607.5497436523438
1731593327.444591,5909,607.5374755859375
1731593338.0012019,5912,607.5347290039062
1731593345.258401,5914,607.523681640625
1731593362.515643,5919,607.5172119140625
1731593390.261564,5927,607.5225219726562
1731593451.909489,5945,607.5441284179688
1731593508.659761,5962,607.5250854492188
1731593515.275691,5964,607.520263671875
1731593545.821495,5973,607.53369140625
1731593555.79472,5976,607.5137329101562
1731593646.2245162,6003,607.5824584960938
1731593649.529226,6004,607.565185546875
1731593663.082714,6008,607.55615234375
1731593713.049101,6023,607.5438842773438
1731593732.927209,6029,607.5540771484375
1731593750.017483,6034,607.4967651367188
1731593753.37236,6035,607.5032348632812
1731593760.228239,6037,607.4969482421875
1731593770.664225,6040,607.4894409179688
1731593777.357389,6042,607.4874267578125
1731593915.702416,6082,607.5709228515625
1731594022.1408598,6113,607.5674438476562
1731594029.092368,6115,607.5557250976562
1731594043.2521029,6119,607.561767578125
1731594057.252678,6123,607.5338134765625
1731594064.146112,6125,607.5472412109375
1731594097.9681249,6135,607.5253295898438
1731594145.838141,6149,607.4986572265625
1731594207.933268,6167,607.351318359375
1731594220.369386,6170,607.3613891601562
1731594320.931765,6198,607.2992553710938
1731594338.5031931,6203,607.2915649414062
1731594352.002883,6207,607.2704467773438
1731594382.953026,6216,607.3275146484375
1731594403.033035,6222,607.3187255859375
1731594419.724415,6227,607.3131103515625
1731594423.404282,6228,607.2837524414062
1731594426.8610828,6229,607.310302734375
1731594433.540359,6231,607.3108520507812
1731594473.962126,6243,607.2620849609375
1731594480.6001978,6245,607.2833862304688
1731594494.40541,6249,607.2546997070312
1731594505.413013,6252,607.250732421875
1731594535.700748,6261,607.208740234375
1731594552.343699,6266,607.1726684570312
1731594569.236628,6271,607.18603515625
1731594583.7772548,6275,607.173583984375
1731594650.934509,6291,606.8966064453125
1731594654.24678,6292,606.8765258789062
1731594668.422755,6296,606.8344116210938
1731594698.315037,6305,606.8280639648438
1731594766.587473,6325,606.7037353515625
1731594807.251301,6337,606.6781616210938
1731594838.33542,6346,606.6537475585938
1731594849.990624,6349,606.6634521484375
1731594946.715245,6373,606.590087890625
1731594987.047795,6384,606.5918579101562
1731595012.001827,6391,606.5780029296875
1731595022.5522041,6394,606.5673828125
1731595036.235158,6398,606.5706787109375
1731595042.9289842,6400,606.5704345703125
1731595077.936268,6410,606.566162109375
1731595174.0170891,6436,606.5380859375
1731595177.393567,6437,606.5399169921875
1731595181.244364,6438,606.5487060546875
1731595185.7683551,6439,606.54541015625
1731595190.8020248,6440,606.5900268554688
1731595250.094777,6455,606.5802612304688
1731595274.920233,6461,606.5977783203125
1731595335.2758882,6478,606.5725708007812
1731595350.470968,6482,606.6065063476562
1731595370.5775669,6488,606.57958984375
1731595402.3344011,6497,606.5725708007812
1731595405.774632,6498,606.6235961914062
1731595440.8934872,6507,606.6194458007812
1731595450.935555,6510,606.6280517578125
1731595477.561749,6518,606.5978393554688
1731595486.041736,6520,606.6153564453125
1731595507.571851,6526,606.6045532226562
1731595561.502136,6542,606.6153564453125
1731595575.161012,6546,606.6434326171875
1731596035.255467,6568,606.6691284179688
1731596111.137517,6590,606.6368408203125
1731596118.094765,6592,606.649169921875
1731596166.609161,6606,606.6675415039062
1731596173.2188952,6608,606.6618041992188
1731596190.641748,6613,606.659912109375
1731596214.9221592,6620,606.6912231445312
1731596248.846546,6630,606.6636352539062
1731596315.6629739,6650,606.71728515625
1731596319.0296772,6651,606.7123413085938
1731597287.992681,6657,606.7166137695312
1731597339.568203,6672,606.740234375
1731597346.391125,6674,606.7355346679688
1731597356.476523,6677,606.7415161132812
1731597393.5599182,6688,606.745361328125
1731597446.483967,6704,606.7183837890625
1731597449.7766201,6705,606.718505859375
1731597456.465764,6707,606.72265625
1731597522.863179,6727,606.7779541015625
1731597529.563699,6729,606.7830200195312
1731597532.884494,6730,606.7800903320312
1731597556.135477,6737,606.7556762695312
1731597620.4200299,6756,606.69091796875
1731597677.7484212,6773,606.737548828125
1731597721.004413,6786,606.777099609375
1731597744.9633338,6793,606.8089599609375
1731597754.8619788,6796,606.800537109375
1731597775.2507079,6802,606.8243408203125
1731597957.1838279,6853,606.9002685546875
1731597960.528843,6854,606.90869140625
1731597967.274754,6856,606.9093627929688
1731597987.787461,6862,606.9163818359375
1731597998.121469,6865,606.91162109375
1731598056.3113432,6881,606.8997802734375
1731598063.786443,6883,606.911376953125
1731598092.0843892,6891,606.8770141601562
1731598126.057046,6901,606.8569946289062
1731598210.989279,6925,606.8485107421875
1731598224.547492,6929,606.8452758789062
1731598264.885758,6941,606.843017578125
1731598295.05811,6950,606.837158203125
1731598298.444384,6951,606.8363037109375
1731598356.401281,6968,606.8004760742188
1731598393.7142642,6978,606.77685546875
1731598417.359057,6984,606.771484375
1731598474.182307,6995,606.7372436523438
1731598536.2534652,7005,606.7382202148438
1731598571.898485,7010,606.7288208007812
1731598598.313192,7014,606.7190551757812
1731598612.184844,7016,606.7139282226562
1731598668.5425,7025,606.6817016601562
1731598691.930634,7029,606.6769409179688
1731598702.329578,7031,606.6708984375
1731598715.2010932,7034,606.6602783203125
1731598733.095994,7039,606.6445922851562
1731598747.2465012,7043,606.6337280273438
1731598770.6358578,7050,606.6227416992188
1731598782.8906062,7053,606.6095581054688
1731598811.2721379,7061,606.602294921875
1731598843.734414,7069,606.5816650390625
1731598941.020479,7093,606.5159912109375
1731598972.3622642,7100,606.4969482421875
1731599014.3628988,7111,606.45703125
1731599018.008627,7112,606.4524536132812
1731599028.8309278,7115,606.4407958984375
1731599039.6793978,7118,606.436767578125
1731599108.8167539,7136,606.3699340820312
1731599124.942977,7140,606.3702392578125
1731599140.510824,7144,606.3555297851562
1731599147.319167,7146,606.3388671875
1731599192.939973,7158,606.3018798828125
1731599262.135801,7176,606.21142578125
1731599287.6538959,7182,606.1777954101562
1731599318.8682969,7189,606.1456909179688
1731599322.7835898,7190,606.1451416015625
1731599339.3513842,7194,606.1290283203125
1731599373.9907389,7202,606.0947875976562
1731599398.6469948,7208,606.070556640625
1731599446.268401,7219,606.011474609375
1731599455.308213,7221,605.9974365234375
1731599472.833942,7225,605.9672241210938
1731599481.342185,7227,605.964111328125
1731599490.442993,7229,605.9360961914062
1731599507.104838,7232,605.9300537109375
1731599524.700323,7235,605.9227294921875
1731599556.6448908,7241,605.9024658203125
1731599694.275091,7262,605.8015747070312
1731599734.294376,7269,605.7774047851562
1731599778.465002,7276,605.7653198242188
1731599789.819088,7278,605.7556762695312
1731599801.4573162,7280,605.7435913085938
1731599820.9624882,7283,605.7411499023438
1731599832.475314,7285,605.730712890625
1731600015.528846,7314,605.6998291015625
1731600051.1199229,7320,605.69140625
1731600137.133099,7334,605.6732177734375
1731600154.8192089,7337,605.6686401367188
1731600283.173097,7361,605.6314086914062
1731600470.0860422,7404,605.5572509765625
1731600477.188616,7406,605.554443359375
1731600581.852841,7432,605.5225830078125
1731600585.676258,7433,605.51904296875
1731600595.42908,7435,605.5184326171875
1731600599.194877,7436,605.5171508789062
1731600602.9750242,7437,605.5133056640625
1731600615.7998452,7440,605.5106201171875
1731600673.9203541,7454,605.491943359375
1731600701.547672,7461,605.4902954101562
1731600738.585378,7470,605.4735107421875
1731600742.203169,7471,605.4788818359375
1731600801.148767,7485,605.471923828125
1731600853.96686,7497,605.4634399414062
1731600898.697879,7507,605.4498291015625
1731600911.415927,7510,605.4395141601562
1731600944.600117,7518,605.4288940429688
1731600973.0583029,7526,605.419677734375
1731600989.571637,7531,605.418212890625
1731600992.882147,7532,605.4049682617188
1731601013.091755,7538,605.3987426757812
1731601045.314952,7544,605.4192504882812
1731601146.775854,7558,605.3987426757812
1731601275.558708,7577,605.3904418945312
1731601357.009401,7590,605.3895874023438
1731601367.2002969,7592,605.3897094726562
1731601373.072512,7593,605.3892211914062
1731601394.772616,7597,605.3939819335938
1731601405.691388,7599,605.3934326171875
1731601419.90264,7602,605.3920288085938
1731601432.0856261,7604,605.3973999023438
1731601438.7830138,7605,605.3936157226562
1731601484.7437901,7612,605.3927612304688
1731601602.915036,7631,605.3795166015625
1731601630.634762,7635,605.375732421875
1731601700.715838,7645,605.3656005859375
1731601796.026876,7659,605.3377075195312
1731601817.318857,7662,605.3387451171875
1731601867.051275,7669,605.326171875
1731602040.851024,7695,605.2952880859375
1731602087.335111,7702,605.2985229492188
1731602107.053452,7705,605.3001098632812
1731602113.604973,7706,605.2974243164062
1731602126.089927,7708,605.2981567382812
1731602213.922865,7722,605.294677734375
1731602264.5571399,7730,605.26806640625
1731602310.7303512,7737,605.2669067382812
1731602335.732506,7741,605.2666625976562
1731602413.830407,7753,605.2503662109375
1731602421.808917,7754,605.2550048828125
1731602473.656766,7761,605.2472534179688
1731602499.703773,7765,605.2417602539062
1731602552.5515609,7772,605.23681640625
1731602589.731914,7777,605.2433471679688
1731602731.92809,7798,605.2313842773438
1731602786.0648892,7806,605.2273559570312
1731602850.9869142,7816,605.22607421875
1731602864.135328,7818,605.229736328125
1731602876.617263,7820,605.2213745117188
1731602910.357813,7825,605.230224609375
1731603008.922254,7839,605.2232666015625
1731603016.241965,7840,605.223388671875
1731603030.800041,7842,605.22265625
1731603112.3114681,7854,605.2246704101562
1731603154.1283782,7860,605.2258911132812
1731603161.071216,7861,605.220947265625
1731603214.1729002,7868,605.2145385742188
1731603222.7265851,7869,605.2195434570312
1731603260.5364108,7876,605.2132568359375
1731603265.222937,7877,605.2130126953125
1731603289.100589,7881,605.1949462890625
1731603347.641571,7892,605.1867065429688
1731603351.868056,7893,605.1851806640625
1731603413.755234,7905,605.1851806640625
1731603417.339733,7906,605.1787109375
1731603524.272414,7931,605.1539916992188
1731603608.4430861,7953,605.160400390625
1731603629.348751,7959,605.1607666015625
1731603640.462611,7962,605.1586303710938
1731603643.935663,7963,605.1463623046875
1731603658.403782,7967,605.16064453125
1731603681.851985,7972,605.1577758789062
